image_id,path,set,small_vehicles,large_vehicles,total_vehicles,category,max_occlusion
l3_DJI_0015__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0015__1024__824___824.png,train,9,0,9,small_only,2
l3_DJI_0060__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__0___0.png,train,3,0,3,small_only,2
l3_DJI_0060__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__0___1648.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__0___1976.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__0___824.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__1648___0.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__1648___1648.png,train,1,0,1,small_only,2
l3_DJI_0060__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__1648___1976.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__1648___824.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2472___0.png,train,49,0,49,small_only,2
l3_DJI_0060__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2472___1648.png,train,12,0,12,small_only,2
l3_DJI_0060__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2472___1976.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2472___824.png,train,3,0,3,small_only,2
l3_DJI_0060__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2976___0.png,train,47,1,48,mixed,2
l3_DJI_0060__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2976___1648.png,train,11,0,11,small_only,2
l3_DJI_0060__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2976___1976.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__2976___824.png,train,50,0,50,small_only,2
l3_DJI_0060__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__824___0.png,train,0,1,1,large_only,1
l3_DJI_0060__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__824___1648.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__824___1976.png,train,0,0,0,small_only,0
l3_DJI_0060__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0060__1024__824___824.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__0___0.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__0___1648.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__0___1976.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__0___824.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__1648___0.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__1648___1648.png,train,13,0,13,small_only,2
l3_DJI_0068__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__1648___1976.png,train,12,0,12,small_only,2
l3_DJI_0068__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__1648___824.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2472___0.png,train,13,0,13,small_only,2
l3_DJI_0068__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2472___1648.png,train,34,0,34,small_only,2
l3_DJI_0068__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2472___1976.png,train,30,0,30,small_only,2
l3_DJI_0068__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2472___824.png,train,19,0,19,small_only,2
l3_DJI_0068__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2976___0.png,train,38,0,38,small_only,2
l3_DJI_0068__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2976___1648.png,train,40,0,40,small_only,2
l3_DJI_0068__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2976___1976.png,train,34,1,35,mixed,2
l3_DJI_0068__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__2976___824.png,train,43,1,44,mixed,2
l3_DJI_0068__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__824___0.png,train,0,0,0,small_only,0
l3_DJI_0068__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__824___1648.png,train,8,0,8,small_only,2
l3_DJI_0068__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__824___1976.png,train,2,0,2,small_only,2
l3_DJI_0068__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0068__1024__824___824.png,train,1,0,1,small_only,2
l3_DJI_0074__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__0___0.png,train,40,1,41,mixed,2
l3_DJI_0074__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__0___1648.png,train,14,0,14,small_only,2
l3_DJI_0074__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__0___1976.png,train,13,0,13,small_only,2
l3_DJI_0074__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__0___824.png,train,13,0,13,small_only,2
l3_DJI_0074__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__1648___0.png,train,1,0,1,small_only,2
l3_DJI_0074__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__1648___1648.png,train,25,0,25,small_only,2
l3_DJI_0074__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__1648___1976.png,train,28,0,28,small_only,2
l3_DJI_0074__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__1648___824.png,train,0,0,0,small_only,0
l3_DJI_0074__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2472___0.png,train,8,1,9,mixed,2
l3_DJI_0074__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2472___1648.png,train,23,0,23,small_only,2
l3_DJI_0074__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2472___1976.png,train,13,0,13,small_only,2
l3_DJI_0074__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2472___824.png,train,9,0,9,small_only,2
l3_DJI_0074__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2976___0.png,train,5,0,5,small_only,2
l3_DJI_0074__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2976___1648.png,train,29,0,29,small_only,2
l3_DJI_0074__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2976___1976.png,train,11,0,11,small_only,2
l3_DJI_0074__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__2976___824.png,train,15,0,15,small_only,2
l3_DJI_0074__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__824___0.png,train,11,0,11,small_only,2
l3_DJI_0074__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__824___1648.png,train,31,0,31,small_only,2
l3_DJI_0074__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__824___1976.png,train,42,0,42,small_only,2
l3_DJI_0074__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0074__1024__824___824.png,train,6,0,6,small_only,2
l3_DJI_0153__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__0___0.png,train,35,0,35,small_only,2
l3_DJI_0153__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__0___1648.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__0___1976.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__0___824.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__1648___0.png,train,45,0,45,small_only,2
l3_DJI_0153__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__1648___1648.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__1648___1976.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__1648___824.png,train,7,2,9,mixed,2
l3_DJI_0153__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2472___0.png,train,28,1,29,mixed,2
l3_DJI_0153__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2472___1648.png,train,8,0,8,small_only,2
l3_DJI_0153__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2472___1976.png,train,3,0,3,small_only,2
l3_DJI_0153__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2472___824.png,train,12,0,12,small_only,2
l3_DJI_0153__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2976___0.png,train,39,2,41,mixed,2
l3_DJI_0153__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2976___1648.png,train,14,0,14,small_only,2
l3_DJI_0153__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2976___1976.png,train,8,0,8,small_only,2
l3_DJI_0153__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__2976___824.png,train,8,0,8,small_only,2
l3_DJI_0153__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__824___0.png,train,20,0,20,small_only,2
l3_DJI_0153__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__824___1648.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__824___1976.png,train,0,0,0,small_only,0
l3_DJI_0153__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0153__1024__824___824.png,train,0,0,0,small_only,0
l3_DJI_0155__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0155__1024__0___0.png,train,0,0,0,small_only,0
l3_DJI_0155__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0155__1024__0___1648.png,train,0,0,0,small_only,0
l3_DJI_0155__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\l3_DJI_0155__1024__0___1976.png,train,1,0,1,small_only,2
